match_id,match_label,period,time_start,time_end,duration,team_in_possession_id,team_in_possession_shortname,team_in_possession_phase_type,team_out_of_possession_phase_type,x_start,y_start,x_end,y_end
2017461,Melbourne V FC v Auckland FC,1,39:19.1,39:27.5,8.4,4177,Auckland FC,create,medium_block,5.18,-21.97,10.18,-28.22
2017461,Melbourne V FC v Auckland FC,1,39:27.5,39:31.2,3.7,4177,Auckland FC,finish,low_block,10.61,-28.17,23.74,-36.47
2017461,Melbourne V FC v Auckland FC,1,39:36.0,39:37.4,1.4,868,Melbourne V FC,chaotic,chaotic,-10.44,34.45,-0.59,30.11
2017461,Melbourne V FC v Auckland FC,1,39:37.4,39:37.5,0.1,4177,Auckland FC,chaotic,chaotic,1.32,-30.09,1.32,-30.09
2017461,Melbourne V FC v Auckland FC,1,39:37.5,39:42.6,5.1,868,Melbourne V FC,chaotic,chaotic,-2.07,30.28,-0.81,22.39
2017461,Melbourne V FC v Auckland FC,1,40:39.6,40:41.9,2.3,868,Melbourne V FC,create,medium_block,-3.0,17.72,26.39,15.37
2017461,Melbourne V FC v Auckland FC,1,40:41.9,40:45.4,3.5,4177,Auckland FC,chaotic,chaotic,-27.23,-14.92,-16.15,-14.66
2017461,Melbourne V FC v Auckland FC,1,40:45.4,40:52.4,7.0,868,Melbourne V FC,chaotic,chaotic,16.07,15.21,33.2,34.62
2017461,Melbourne V FC v Auckland FC,1,41:11.6,41:12.4,0.8,4177,Auckland FC,create,medium_block,-22.98,-33.15,-19.92,-31.56
2017461,Melbourne V FC v Auckland FC,1,41:12.4,41:18.0,5.6,4177,Auckland FC,build_up,high_block,-20.18,-31.38,-20.1,-31.96
2017461,Melbourne V FC v Auckland FC,1,41:18.0,41:18.4,0.4,4177,Auckland FC,create,medium_block,-19.35,-32.16,-17.43,-32.56
2017461,Melbourne V FC v Auckland FC,1,41:18.4,41:24.6,6.2,868,Melbourne V FC,finish,low_block,16.96,32.72,5.56,-0.62
2017461,Melbourne V FC v Auckland FC,1,41:24.6,41:36.7,12.1,868,Melbourne V FC,create,medium_block,4.66,-1.4,3.51,-28.25
2017461,Melbourne V FC v Auckland FC,1,41:36.7,41:38.0,1.3,4177,Auckland FC,chaotic,chaotic,-3.95,28.24,-8.69,32.87
2017461,Melbourne V FC v Auckland FC,1,41:38.0,41:40.3,2.3,868,Melbourne V FC,chaotic,chaotic,9.13,-33.01,20.88,-28.87
2017461,Melbourne V FC v Auckland FC,1,42:32.6,42:33.6,1.0,4177,Auckland FC,direct,defending_direct,-27.14,24.37,-9.33,25.35
2017461,Melbourne V FC v Auckland FC,1,42:48.5,42:50.2,1.7,868,Melbourne V FC,chaotic,chaotic,-14.03,-34.48,-2.84,-29.85
2017461,Melbourne V FC v Auckland FC,1,42:50.2,42:51.2,1.0,4177,Auckland FC,chaotic,chaotic,3.05,29.44,8.13,28.06
2017461,Melbourne V FC v Auckland FC,1,42:51.2,42:54.4,3.2,868,Melbourne V FC,chaotic,chaotic,-8.11,-28.02,-3.06,-28.35
2017461,Melbourne V FC v Auckland FC,1,42:54.4,42:57.5,3.1,4177,Auckland FC,chaotic,chaotic,3.07,28.46,11.11,32.79
2017461,Melbourne V FC v Auckland FC,1,42:59.8,43:00.3,0.5,4177,Auckland FC,create,medium_block,15.53,31.51,20.72,30.73
2017461,Melbourne V FC v Auckland FC,1,43:00.3,43:25.8,25.5,4177,Auckland FC,finish,low_block,22.01,30.48,39.42,-3.92
2017461,Melbourne V FC v Auckland FC,1,43:25.8,43:46.2,20.4,4177,Auckland FC,create,medium_block,,,-2.03,25.62
2017461,Melbourne V FC v Auckland FC,1,43:46.2,43:48.1,1.9,868,Melbourne V FC,chaotic,chaotic,1.55,-25.85,-1.25,-35.1
2017461,Melbourne V FC v Auckland FC,1,44:02.1,44:06.9,4.8,4177,Auckland FC,chaotic,chaotic,10.14,34.0,43.63,10.44
2017461,Melbourne V FC v Auckland FC,1,44:26.7,44:29.2,2.5,868,Melbourne V FC,chaotic,chaotic,,,-30.84,31.08
2017461,Melbourne V FC v Auckland FC,1,44:29.2,44:37.0,7.8,4177,Auckland FC,finish,low_block,30.94,-30.98,45.68,-8.96
2017461,Melbourne V FC v Auckland FC,1,44:37.0,44:38.0,1.0,868,Melbourne V FC,chaotic,chaotic,-45.41,9.3,-38.53,25.8
2017461,Melbourne V FC v Auckland FC,1,45:05.9,45:07.6,1.7,4177,Auckland FC,chaotic,chaotic,33.99,-32.4,42.26,-18.53
2017461,Melbourne V FC v Auckland FC,1,45:07.6,45:09.7,2.1,868,Melbourne V FC,chaotic,chaotic,-41.82,18.74,-24.35,27.06
2017461,Melbourne V FC v Auckland FC,1,45:09.7,45:12.4,2.7,4177,Auckland FC,finish,low_block,23.68,-27.18,5.23,-25.2
2017461,Melbourne V FC v Auckland FC,1,45:12.4,45:16.2,3.8,4177,Auckland FC,create,medium_block,4.57,-24.81,-19.61,-2.78
2017461,Melbourne V FC v Auckland FC,1,45:16.2,45:22.2,6.0,4177,Auckland FC,build_up,high_block,-20.38,-2.35,-20.08,-25.62
2017461,Melbourne V FC v Auckland FC,1,45:22.2,45:24.6,2.4,4177,Auckland FC,create,medium_block,-19.56,-26.07,0.89,-31.69
2017461,Melbourne V FC v Auckland FC,1,46:00.1,46:04.1,4.0,4177,Auckland FC,create,medium_block,-9.24,-18.78,25.62,5.12
2017461,Melbourne V FC v Auckland FC,1,46:04.1,46:07.0,2.9,868,Melbourne V FC,chaotic,chaotic,-25.89,-5.05,-9.08,7.48
2017461,Melbourne V FC v Auckland FC,1,46:07.0,46:08.6,1.6,4177,Auckland FC,chaotic,chaotic,9.21,-7.63,23.25,-5.65
2017461,Melbourne V FC v Auckland FC,1,46:08.6,46:09.6,1.0,868,Melbourne V FC,chaotic,chaotic,-23.64,5.54,-18.62,11.1
2017461,Melbourne V FC v Auckland FC,2,45:00.9,45:03.8,2.9,4177,Auckland FC,create,medium_block,-0.24,-0.63,-11.5,-2.15
2017461,Melbourne V FC v Auckland FC,2,45:03.8,45:07.6,3.8,4177,Auckland FC,direct,defending_direct,-10.56,-1.28,31.1,29.63
2017461,Melbourne V FC v Auckland FC,2,45:16.4,45:19.4,3.0,868,Melbourne V FC,chaotic,chaotic,-27.32,-32.81,0.01,-29.42
2017461,Melbourne V FC v Auckland FC,2,45:19.4,45:23.0,3.6,4177,Auckland FC,chaotic,chaotic,-0.04,29.49,3.92,21.83
2017461,Melbourne V FC v Auckland FC,2,45:23.0,45:31.4,8.4,868,Melbourne V FC,create,medium_block,-4.06,-21.68,17.91,28.59
2017461,Melbourne V FC v Auckland FC,2,45:31.4,45:38.3,6.9,868,Melbourne V FC,finish,low_block,18.32,28.4,-2.06,-25.4
2017461,Melbourne V FC v Auckland FC,2,45:38.3,45:48.9,10.6,868,Melbourne V FC,create,medium_block,1.58,25.22,-19.93,-17.34
2017461,Melbourne V FC v Auckland FC,2,45:48.9,45:56.5,7.6,868,Melbourne V FC,build_up,high_block,-20.97,-16.6,-20.88,29.31
2017461,Melbourne V FC v Auckland FC,2,45:56.5,45:57.6,1.1,4177,Auckland FC,chaotic,chaotic,21.03,-29.73,29.35,-35.09
2017461,Melbourne V FC v Auckland FC,2,46:07.0,46:10.2,3.2,868,Melbourne V FC,chaotic,chaotic,-19.86,34.58,-12.42,28.54
2017461,Melbourne V FC v Auckland FC,2,46:10.2,46:15.1,4.9,868,Melbourne V FC,direct,defending_direct,-11.97,28.62,29.08,24.75
2017461,Melbourne V FC v Auckland FC,2,46:15.1,46:18.2,3.1,4177,Auckland FC,chaotic,chaotic,-29.39,-24.64,-37.67,-21.68
2017461,Melbourne V FC v Auckland FC,2,46:29.4,46:52.8,23.4,868,Melbourne V FC,finish,low_block,17.18,34.46,53.43,21.37
2017461,Melbourne V FC v Auckland FC,2,47:10.2,47:20.2,10.0,868,Melbourne V FC,set_play,defending_set_play,,,5.07,-3.53
2017461,Melbourne V FC v Auckland FC,2,47:20.2,47:23.9,3.7,868,Melbourne V FC,create,medium_block,4.86,-3.45,4.62,-21.83
2017461,Melbourne V FC v Auckland FC,2,47:23.9,47:58.3,34.4,868,Melbourne V FC,finish,low_block,5.01,-21.95,6.26,29.64
2017461,Melbourne V FC v Auckland FC,2,47:58.3,48:05.0,6.7,868,Melbourne V FC,create,medium_block,4.58,28.44,-14.25,-5.93
2017461,Melbourne V FC v Auckland FC,2,48:05.0,48:07.7,2.7,868,Melbourne V FC,direct,defending_direct,-13.33,-5.48,22.38,10.76
2017461,Melbourne V FC v Auckland FC,2,48:07.7,48:21.4,13.7,4177,Auckland FC,transition,defending_transition,-22.71,-10.78,54.51,1.35
2017461,Melbourne V FC v Auckland FC,2,48:59.8,49:03.4,3.6,868,Melbourne V FC,direct,defending_direct,,,1.35,29.77
2017461,Melbourne V FC v Auckland FC,2,49:03.4,49:05.3,1.9,4177,Auckland FC,chaotic,chaotic,-1.13,-29.72,11.31,-34.23
2017461,Melbourne V FC v Auckland FC,2,49:09.4,49:09.9,0.5,868,Melbourne V FC,create,medium_block,-16.95,32.82,-19.64,31.2
2017461,Melbourne V FC v Auckland FC,2,49:09.9,49:17.0,7.1,868,Melbourne V FC,build_up,high_block,-20.6,30.59,-42.59,-20.68
2017461,Melbourne V FC v Auckland FC,2,49:17.0,49:19.9,2.9,868,Melbourne V FC,direct,defending_direct,-42.21,-21.25,-5.29,-25.26
2017461,Melbourne V FC v Auckland FC,2,49:19.9,49:22.2,2.3,4177,Auckland FC,chaotic,chaotic,5.03,25.35,18.76,33.6
2017461,Melbourne V FC v Auckland FC,2,49:30.3,49:33.1,2.8,868,Melbourne V FC,chaotic,chaotic,-14.7,-34.03,-4.11,-27.35
2017461,Melbourne V FC v Auckland FC,2,49:33.1,49:40.7,7.6,4177,Auckland FC,create,medium_block,4.5,27.48,7.48,-20.86
2017461,Melbourne V FC v Auckland FC,2,49:40.7,49:43.2,2.5,4177,Auckland FC,finish,low_block,7.76,-20.84,22.27,-21.88
2017461,Melbourne V FC v Auckland FC,2,49:43.2,49:48.7,5.5,868,Melbourne V FC,chaotic,chaotic,-22.6,22.02,-3.33,10.14
2017461,Melbourne V FC v Auckland FC,2,51:13.2,51:22.6,9.4,4177,Auckland FC,set_play,defending_set_play,21.93,-17.16,54.71,-6.62
2017461,Melbourne V FC v Auckland FC,2,52:00.9,52:03.7,2.8,4177,Auckland FC,set_play,defending_set_play,51.18,-32.74,53.12,-3.73
2017461,Melbourne V FC v Auckland FC,2,52:29.8,52:31.4,1.6,4177,Auckland FC,set_play,defending_set_play,51.6,-32.84,49.04,-6.81
2017461,Melbourne V FC v Auckland FC,2,52:31.4,52:51.9,20.5,868,Melbourne V FC,transition,defending_transition,-48.76,6.52,30.72,-11.24
2017461,Melbourne V FC v Auckland FC,2,52:51.9,52:56.4,4.5,4177,Auckland FC,chaotic,chaotic,-31.21,11.34,-8.89,26.63
2017461,Melbourne V FC v Auckland FC,2,52:56.4,53:07.9,11.5,868,Melbourne V FC,finish,low_block,9.45,-27.14,43.18,9.7
2017461,Melbourne V FC v Auckland FC,2,53:07.9,53:20.1,12.2,4177,Auckland FC,chaotic,chaotic,-43.18,-9.81,14.55,-9.34
2017461,Melbourne V FC v Auckland FC,2,53:20.1,53:36.5,16.4,868,Melbourne V FC,create,medium_block,-14.46,8.9,-22.9,-18.34
2017461,Melbourne V FC v Auckland FC,2,53:36.5,53:38.7,2.2,868,Melbourne V FC,direct,defending_direct,-22.3,-18.54,15.43,-13.03
2017461,Melbourne V FC v Auckland FC,2,53:38.7,53:48.1,9.4,4177,Auckland FC,transition,defending_transition,-15.56,13.03,44.2,20.49
2017461,Melbourne V FC v Auckland FC,2,54:23.7,54:27.4,3.7,868,Melbourne V FC,direct,defending_direct,-43.3,8.47,-5.15,27.32
2017461,Melbourne V FC v Auckland FC,2,54:27.4,54:30.0,2.6,4177,Auckland FC,chaotic,chaotic,5.12,-27.05,21.88,-27.28
2017461,Melbourne V FC v Auckland FC,2,54:30.0,54:33.4,3.4,868,Melbourne V FC,chaotic,chaotic,-22.6,27.18,-33.96,31.34
2017461,Melbourne V FC v Auckland FC,2,54:38.3,54:41.3,3.0,868,Melbourne V FC,chaotic,chaotic,-27.98,33.2,-3.04,22.0
2017461,Melbourne V FC v Auckland FC,2,54:41.3,54:43.5,2.2,4177,Auckland FC,chaotic,chaotic,3.26,-21.82,32.89,-29.14
2017461,Melbourne V FC v Auckland FC,2,54:53.4,54:54.8,1.4,868,Melbourne V FC,chaotic,chaotic,-28.94,33.53,-20.55,31.03
2017461,Melbourne V FC v Auckland FC,2,54:54.8,54:55.8,1.0,4177,Auckland FC,chaotic,chaotic,20.27,-30.7,22.54,-32.7
2017461,Melbourne V FC v Auckland FC,2,55:03.1,55:05.0,1.9,868,Melbourne V FC,chaotic,chaotic,-15.85,33.63,-3.2,30.06
2017461,Melbourne V FC v Auckland FC,2,55:05.0,55:10.7,5.7,4177,Auckland FC,chaotic,chaotic,3.82,-30.05,12.5,-6.61
2017461,Melbourne V FC v Auckland FC,2,55:10.7,55:14.8,4.1,868,Melbourne V FC,chaotic,chaotic,-12.08,6.21,4.69,-23.34
2017461,Melbourne V FC v Auckland FC,2,55:14.8,55:20.8,6.0,4177,Auckland FC,create,medium_block,-4.71,23.87,24.71,10.24
2017461,Melbourne V FC v Auckland FC,2,55:20.8,55:22.6,1.8,868,Melbourne V FC,chaotic,chaotic,-24.69,-10.08,-10.84,-16.47
2017461,Melbourne V FC v Auckland FC,2,55:22.6,55:28.7,6.1,4177,Auckland FC,finish,low_block,10.39,16.83,41.49,0.93
2017461,Melbourne V FC v Auckland FC,2,58:02.6,58:06.2,3.6,868,Melbourne V FC,chaotic,chaotic,-34.34,8.67,-29.69,8.17
2017461,Melbourne V FC v Auckland FC,2,58:06.2,58:10.8,4.6,868,Melbourne V FC,direct,defending_direct,-29.23,8.15,21.36,17.03
2017461,Melbourne V FC v Auckland FC,2,58:10.8,58:13.4,2.6,4177,Auckland FC,chaotic,chaotic,-22.52,-17.14,-37.64,-21.12
2017461,Melbourne V FC v Auckland FC,2,58:13.4,58:17.7,4.3,4177,Auckland FC,direct,defending_direct,-37.44,-21.48,-0.4,-21.55
2017461,Melbourne V FC v Auckland FC,2,58:17.7,58:20.2,2.5,868,Melbourne V FC,chaotic,chaotic,0.18,21.87,5.34,15.17
2017461,Melbourne V FC v Auckland FC,2,58:20.2,58:24.3,4.1,4177,Auckland FC,chaotic,chaotic,-5.19,-15.49,3.18,-19.6
2017461,Melbourne V FC v Auckland FC,2,58:24.3,58:28.7,4.4,868,Melbourne V FC,create,medium_block,-2.97,19.85,23.0,25.31
2017461,Melbourne V FC v Auckland FC,2,58:28.7,58:43.7,15.0,868,Melbourne V FC,finish,low_block,23.7,26.0,12.06,5.07
2017461,Melbourne V FC v Auckland FC,2,58:43.7,58:44.9,1.2,868,Melbourne V FC,create,medium_block,12.43,5.01,15.66,4.25
2017461,Melbourne V FC v Auckland FC,2,58:44.9,58:48.7,3.8,868,Melbourne V FC,finish,low_block,16.0,4.03,26.43,-6.67
2017461,Melbourne V FC v Auckland FC,2,60:03.9,60:12.3,8.4,868,Melbourne V FC,set_play,defending_set_play,,,5.12,0.05
2017461,Melbourne V FC v Auckland FC,2,60:12.3,60:17.2,4.9,868,Melbourne V FC,chaotic,chaotic,4.94,-0.24,34.13,-7.44
2017461,Melbourne V FC v Auckland FC,2,60:17.2,60:23.4,6.2,4177,Auckland FC,chaotic,chaotic,-34.59,6.42,-25.56,-19.16
2017461,Melbourne V FC v Auckland FC,2,60:23.4,60:28.8,5.4,868,Melbourne V FC,finish,low_block,24.98,19.36,8.78,17.56
2017461,Melbourne V FC v Auckland FC,2,60:28.8,60:30.8,2.0,868,Melbourne V FC,create,medium_block,8.32,17.92,4.84,22.79
2017461,Melbourne V FC v Auckland FC,2,60:30.8,60:34.3,3.5,4177,Auckland FC,chaotic,chaotic,-5.38,-22.05,2.68,-5.68
2017461,Melbourne V FC v Auckland FC,2,60:34.3,60:38.5,4.2,868,Melbourne V FC,chaotic,chaotic,-2.6,5.66,3.05,20.17
2017461,Melbourne V FC v Auckland FC,2,60:55.1,60:56.1,1.0,4177,Auckland FC,chaotic,chaotic,,,,
2017461,Melbourne V FC v Auckland FC,2,61:20.0,61:22.5,2.5,868,Melbourne V FC,direct,defending_direct,-9.33,18.85,24.34,15.67
2017461,Melbourne V FC v Auckland FC,2,61:22.5,61:24.6,2.1,4177,Auckland FC,chaotic,chaotic,-24.26,-15.53,-12.35,-9.73
2017461,Melbourne V FC v Auckland FC,2,61:24.6,61:29.7,5.1,868,Melbourne V FC,finish,low_block,12.21,8.91,5.82,-3.88
2017461,Melbourne V FC v Auckland FC,2,61:29.7,61:38.2,8.5,868,Melbourne V FC,create,medium_block,5.53,-3.62,18.88,23.6
2017461,Melbourne V FC v Auckland FC,2,61:38.2,61:38.9,0.7,4177,Auckland FC,chaotic,chaotic,-18.99,-23.26,-19.88,-22.04
2017461,Melbourne V FC v Auckland FC,2,61:38.9,61:40.0,1.1,868,Melbourne V FC,chaotic,chaotic,20.38,22.15,26.41,24.05
2017461,Melbourne V FC v Auckland FC,2,61:40.0,61:40.5,0.5,4177,Auckland FC,chaotic,chaotic,-26.57,-23.99,-24.55,-20.77
2017461,Melbourne V FC v Auckland FC,2,61:40.5,61:45.7,5.2,868,Melbourne V FC,chaotic,chaotic,24.53,20.25,45.3,23.72
2017461,Melbourne V FC v Auckland FC,2,61:45.7,61:48.9,3.2,4177,Auckland FC,chaotic,chaotic,-45.29,-24.02,-16.2,-20.49
2017461,Melbourne V FC v Auckland FC,2,61:48.9,61:50.7,1.8,868,Melbourne V FC,chaotic,chaotic,16.0,20.5,25.37,28.88
2017461,Melbourne V FC v Auckland FC,2,62:34.5,62:44.9,10.4,4177,Auckland FC,build_up,high_block,-20.05,-34.05,-20.23,24.55
2017461,Melbourne V FC v Auckland FC,2,62:44.9,62:53.9,9.0,4177,Auckland FC,create,medium_block,-19.47,25.28,22.56,32.88
2017461,Melbourne V FC v Auckland FC,2,63:10.7,63:11.4,0.7,4177,Auckland FC,chaotic,chaotic,28.62,32.5,35.05,28.4
2017461,Melbourne V FC v Auckland FC,2,63:11.4,63:12.4,1.0,868,Melbourne V FC,chaotic,chaotic,-35.9,-27.69,-40.77,-29.34
2017461,Melbourne V FC v Auckland FC,2,63:35.7,63:37.7,2.0,4177,Auckland FC,chaotic,chaotic,43.96,32.08,45.46,9.89
2017461,Melbourne V FC v Auckland FC,2,63:37.7,63:39.7,2.0,868,Melbourne V FC,chaotic,chaotic,-45.12,-10.59,-36.91,-27.35
2017461,Melbourne V FC v Auckland FC,2,63:39.7,63:47.3,7.6,4177,Auckland FC,finish,low_block,36.84,27.66,52.33,0.86
2017461,Melbourne V FC v Auckland FC,2,65:47.9,65:50.8,2.9,868,Melbourne V FC,create,medium_block,-1.5,0.23,-16.64,-2.82
2017461,Melbourne V FC v Auckland FC,2,65:50.8,65:54.2,3.4,868,Melbourne V FC,direct,defending_direct,-15.97,-2.56,26.25,16.51
2017461,Melbourne V FC v Auckland FC,2,65:54.2,66:02.8,8.6,4177,Auckland FC,create,medium_block,-26.39,-16.66,-5.81,15.62
2017461,Melbourne V FC v Auckland FC,2,66:02.8,66:06.7,3.9,868,Melbourne V FC,chaotic,chaotic,5.71,-15.41,9.3,-18.42
2017461,Melbourne V FC v Auckland FC,2,66:06.7,66:12.9,6.2,4177,Auckland FC,create,medium_block,-9.15,18.19,26.08,18.53
2017461,Melbourne V FC v Auckland FC,2,66:12.9,66:26.1,13.2,4177,Auckland FC,finish,low_block,26.41,18.34,-33.62,-14.51
2017461,Melbourne V FC v Auckland FC,2,66:26.1,66:30.5,4.4,4177,Auckland FC,quick_break,defending_quick_break,33.66,14.14,56.09,6.15
2017461,Melbourne V FC v Auckland FC,2,66:59.3,67:01.9,2.6,868,Melbourne V FC,direct,defending_direct,,,5.71,15.79
2017461,Melbourne V FC v Auckland FC,2,67:01.9,67:09.8,7.9,4177,Auckland FC,create,medium_block,-6.36,-15.72,16.02,19.62
2017461,Melbourne V FC v Auckland FC,2,67:09.8,67:12.5,2.7,4177,Auckland FC,finish,low_block,16.31,19.84,30.52,20.89
2017461,Melbourne V FC v Auckland FC,2,67:12.5,67:17.5,5.0,868,Melbourne V FC,build_up,high_block,-30.74,-20.87,-20.25,-7.07
2017461,Melbourne V FC v Auckland FC,2,67:17.5,67:44.6,27.1,868,Melbourne V FC,create,medium_block,-19.92,-7.23,6.72,29.42
2017461,Melbourne V FC v Auckland FC,2,67:44.6,67:54.9,10.3,4177,Auckland FC,transition,defending_transition,-7.4,-29.37,33.19,17.18
2017461,Melbourne V FC v Auckland FC,2,67:54.9,67:59.4,4.5,868,Melbourne V FC,chaotic,chaotic,-33.41,-16.99,-7.37,-14.17
2017461,Melbourne V FC v Auckland FC,2,67:59.4,68:01.1,1.7,4177,Auckland FC,finish,low_block,6.84,14.18,5.29,17.88
2017461,Melbourne V FC v Auckland FC,2,68:01.1,68:03.3,2.2,4177,Auckland FC,create,medium_block,5.02,18.32,19.33,27.86
2017461,Melbourne V FC v Auckland FC,2,68:03.3,68:08.3,5.0,4177,Auckland FC,finish,low_block,19.89,28.12,37.1,7.78
2017461,Melbourne V FC v Auckland FC,2,68:08.3,68:27.1,18.8,868,Melbourne V FC,transition,defending_transition,-36.9,-7.49,22.71,-26.15
2017461,Melbourne V FC v Auckland FC,2,68:27.1,68:34.6,7.5,4177,Auckland FC,chaotic,chaotic,-22.9,25.95,-1.08,34.07
2017461,Melbourne V FC v Auckland FC,2,69:15.0,69:24.6,9.6,868,Melbourne V FC,create,medium_block,,,15.24,28.04
2017461,Melbourne V FC v Auckland FC,2,69:24.6,69:39.4,14.8,868,Melbourne V FC,finish,low_block,15.8,28.15,39.18,25.31
2017461,Melbourne V FC v Auckland FC,2,69:45.0,69:47.3,2.3,868,Melbourne V FC,finish,low_block,27.05,33.31,27.27,32.34
2017461,Melbourne V FC v Auckland FC,2,69:50.7,69:57.9,7.2,868,Melbourne V FC,chaotic,chaotic,29.83,30.26,36.62,18.93
2017461,Melbourne V FC v Auckland FC,2,70:35.3,70:38.4,3.1,4177,Auckland FC,direct,defending_direct,-22.53,-20.73,20.0,-23.88
2017461,Melbourne V FC v Auckland FC,2,70:38.4,70:40.3,1.9,868,Melbourne V FC,chaotic,chaotic,-20.37,23.95,-14.32,25.62
2017461,Melbourne V FC v Auckland FC,2,70:40.3,70:42.4,2.1,4177,Auckland FC,chaotic,chaotic,14.87,-25.45,28.44,-23.95
2017461,Melbourne V FC v Auckland FC,2,70:42.4,70:49.3,6.9,868,Melbourne V FC,chaotic,chaotic,-28.54,24.66,-22.18,22.14
2017461,Melbourne V FC v Auckland FC,2,70:49.3,70:52.2,2.9,4177,Auckland FC,chaotic,chaotic,21.88,-21.92,25.48,-9.29
2017461,Melbourne V FC v Auckland FC,2,70:52.2,71:11.6,19.4,868,Melbourne V FC,build_up,high_block,-26.42,8.35,-23.64,5.14
2017461,Melbourne V FC v Auckland FC,2,71:11.6,71:14.6,3.0,868,Melbourne V FC,direct,defending_direct,-22.44,4.68,16.35,-7.85
2017461,Melbourne V FC v Auckland FC,2,71:14.6,71:17.3,2.7,4177,Auckland FC,chaotic,chaotic,-16.26,7.76,-3.75,6.45
2017461,Melbourne V FC v Auckland FC,2,71:17.3,71:25.6,8.3,868,Melbourne V FC,create,medium_block,3.58,-6.03,8.98,25.09
2017461,Melbourne V FC v Auckland FC,2,71:25.6,71:28.3,2.7,4177,Auckland FC,chaotic,chaotic,-9.23,-25.18,-5.11,-24.78
2017461,Melbourne V FC v Auckland FC,2,71:28.3,71:30.6,2.3,868,Melbourne V FC,chaotic,chaotic,4.97,24.54,15.36,25.94
2017461,Melbourne V FC v Auckland FC,2,71:30.6,71:34.5,3.9,4177,Auckland FC,chaotic,chaotic,-15.28,-26.16,6.66,-14.77
2017461,Melbourne V FC v Auckland FC,2,72:14.3,72:22.3,8.0,868,Melbourne V FC,create,medium_block,-19.91,15.1,8.14,4.99
2017461,Melbourne V FC v Auckland FC,2,72:22.3,72:30.6,8.3,4177,Auckland FC,transition,defending_transition,-7.77,-5.12,42.63,-26.74
2017461,Melbourne V FC v Auckland FC,2,73:02.0,73:03.0,1.0,868,Melbourne V FC,direct,defending_direct,,,,
2017461,Melbourne V FC v Auckland FC,2,73:10.5,73:18.4,7.9,868,Melbourne V FC,finish,low_block,25.62,34.24,48.76,22.23
2017461,Melbourne V FC v Auckland FC,2,73:47.4,74:04.8,17.4,868,Melbourne V FC,set_play,defending_set_play,52.42,33.69,-6.61,25.2
2017461,Melbourne V FC v Auckland FC,2,74:04.8,74:07.0,2.2,4177,Auckland FC,direct,defending_direct,-4.38,24.31,24.29,7.75
2017461,Melbourne V FC v Auckland FC,2,74:07.0,74:14.2,7.2,868,Melbourne V FC,build_up,high_block,-25.1,-7.6,-20.17,-31.48
2017461,Melbourne V FC v Auckland FC,2,74:14.2,74:15.8,1.6,868,Melbourne V FC,create,medium_block,-19.36,-31.8,-11.56,-30.02
2017461,Melbourne V FC v Auckland FC,2,75:10.5,75:11.5,1.0,868,Melbourne V FC,set_play,defending_set_play,,,28.19,-29.03
2017461,Melbourne V FC v Auckland FC,2,75:30.3,75:32.7,2.4,4177,Auckland FC,chaotic,chaotic,-43.83,33.7,-16.89,27.68
2017461,Melbourne V FC v Auckland FC,2,75:32.7,75:38.6,5.9,868,Melbourne V FC,chaotic,chaotic,16.2,-27.19,31.07,-30.09
2017461,Melbourne V FC v Auckland FC,2,75:38.6,75:40.4,1.8,4177,Auckland FC,chaotic,chaotic,-31.14,29.83,-32.68,30.81
2017461,Melbourne V FC v Auckland FC,2,75:40.4,75:44.5,4.1,4177,Auckland FC,direct,defending_direct,-31.91,31.01,6.7,21.75
2017461,Melbourne V FC v Auckland FC,2,75:44.5,75:56.2,11.7,868,Melbourne V FC,create,medium_block,-7.0,-21.63,25.38,22.79
2017461,Melbourne V FC v Auckland FC,2,75:56.2,76:08.9,12.7,4177,Auckland FC,create,medium_block,-24.8,-22.86,0.27,14.46
2017461,Melbourne V FC v Auckland FC,2,76:08.9,76:15.6,6.7,868,Melbourne V FC,transition,defending_transition,-0.27,-14.63,46.33,-17.79
2017461,Melbourne V FC v Auckland FC,2,76:43.5,76:50.1,6.6,868,Melbourne V FC,set_play,defending_set_play,51.67,-32.92,-5.77,8.72
2017461,Melbourne V FC v Auckland FC,2,76:50.1,76:54.7,4.6,4177,Auckland FC,chaotic,chaotic,-4.92,8.61,25.89,15.12
2017461,Melbourne V FC v Auckland FC,2,76:54.7,77:12.5,17.8,868,Melbourne V FC,create,medium_block,-25.85,-15.49,4.99,15.66
2017461,Melbourne V FC v Auckland FC,2,77:12.5,77:24.5,12.0,868,Melbourne V FC,finish,low_block,5.06,15.34,40.97,-2.3
2017461,Melbourne V FC v Auckland FC,2,77:24.5,77:28.6,4.1,4177,Auckland FC,chaotic,chaotic,-41.34,1.55,-29.68,21.24
2017461,Melbourne V FC v Auckland FC,2,77:28.6,77:42.7,14.1,868,Melbourne V FC,finish,low_block,29.54,-21.71,-17.08,12.8
2017461,Melbourne V FC v Auckland FC,2,77:42.7,77:50.8,8.1,868,Melbourne V FC,quick_break,defending_quick_break,16.8,-12.32,48.58,5.46
2017461,Melbourne V FC v Auckland FC,2,79:53.4,79:53.5,0.1,4177,Auckland FC,direct,defending_direct,-30.35,8.97,-30.35,8.97
2017461,Melbourne V FC v Auckland FC,2,79:53.5,79:58.6,5.1,4177,Auckland FC,create,medium_block,-27.28,9.24,8.99,-3.24
